No.	时间（s）	Dev1/ai0-1-测振（mm/s）	VH01-V1-Dev1/ai0一次积分（μm）
1	0	22.0699199973356	0
2	0.001	19.0070740623773	20.8575704879118
3	0.002	15.2253970983719	38.2928795263419
4	0.003	10.6780088996652	51.5636559834158
5	0.004	4.989867261131	59.7166675218693
6	0.005	-1.51086568331396	61.7752417688333
7	0.006	-9.08984480105068	56.7939599847064
8	0.007	-17.5908024357823	43.7727098243453
9	0.008	-26.5918161137342	22.0004740076424
10	0.009	-36.4054211663513	-9.17907117434496
11	0.01	-46.2659065734454	-50.1956615861879
12	0.011	-56.2514063687497	-101.13524459923
13	0.012	-66.0806390955112	-161.982193873305
14	0.013	-75.4566964525519	-232.431788189281
15	0.014	-84.5202194031013	-312.101172659052
16	0.015	-92.7867782751513	-400.435598040123
17	0.016	-100.397013856054	-496.708420647671
18	0.017	-107.491566954528	-600.333637594906
19	0.018	-113.664141406515	-710.592418317373
20	0.019	-119.39916692972	-826.804999027435
21	0.02	-124.352854367177	-948.361936217828
22	0.021	-128.790858705529	-1074.61471929613
23	0.022	-132.681926257376	-1205.03203831952
24	0.023	-135.760401641997	-1338.93412881115
25	0.024	-138.15129892732	-1475.57090563776
26	0.025	-139.30768067189	-1613.98132197931
27	0.026	-139.182666427613	-1752.907422071
28	0.027	-137.526227727966	-1890.94279569074
29	0.028	-133.744547176618	-2026.25910968497
30	0.029	-128.040773434354	-2156.8326965324
31	0.03	-119.899223682419	-2280.48362163273
32	0.031	-109.116751046424	-2394.6725355391
33	0.032	-96.0371457267234	-2496.93041046762
34	0.033	-80.3478733791494	-2584.8038465625
35	0.034	-62.7365121482535	-2656.02696586815
36	0.035	-43.453089796094	-2708.80269338226
37	0.036	-22.9507810919096	-2741.68555536821
38	0.037	-2.32345727767663	-2754.00360109495
39	0.038	18.0225878940345	-2745.83496232871
40	0.039	37.1653768927963	-2717.92190647724
41	0.04	54.3079449266657	-2671.86617210946
42	0.041	68.9189807999129	-2609.93363578811
43	0.042	80.1702632536857	-2535.06994030326
44	0.043	87.968029046423	-2450.68172069515
45	0.044	92.1091278175115	-2360.32406880513
46	0.045	92.2966492832583	-2267.80210679668
47	0.046	89.2963059561206	-2176.68655571894
48	0.047	83.1706058034998	-2090.13402638107
49	0.048	74.6227555274698	-2010.91827225753
50	0.049	64.6059900257468	-1940.98482602287
51	0.05	53.4953526944235	-1881.61508120473
52	0.051	42.4941052981736	-1833.30127875038
53	0.052	32.0085434045291	-1795.73088094097
54	0.053	22.7731244383171	-1768.02097356149
55	0.054	15.5379323782416	-1748.54637169516
56	0.055	10.0060580849927	-1735.45530300548
57	0.056	6.91195904354141	-1726.67722098316
58	0.057	5.94309976681393	-1719.93061811993
59	0.058	6.69318436737746	-1713.29340259478
60	0.059	9.34973403792567	-1704.95286993407
61	0.06	12.8970092982177	-1693.51042480794
62	0.061	17.1943693806037	-1678.14566201048
63	0.062	21.8042649879923	-1658.32727136812
64	0.063	25.9453578883544	-1634.13338647189
65	0.064	29.8520495243988	-1605.91560930746
66	0.065	32.6961211784467	-1574.32245049798
67	0.066	34.7276010085595	-1540.29151594643
68	0.067	35.9777424754562	-1504.61977074636
69	0.068	36.1652636976952	-1468.22919420173
70	0.069	36.1183833920812	-1431.76829719879
71	0.07	35.5714464959194	-1395.60430879673
72	0.071	35.0401363729007	-1359.97944390427
73	0.072	34.9307489952015	-1324.67492776216
74	0.073	35.1495237507939	-1289.31571793111
75	0.074	36.4309187635262	-1253.20642321589
76	0.075	38.2123704118402	-1215.56570517015
77	0.076	40.9001747555091	-1175.69035912842
78	0.077	44.4005713014619	-1132.72091264188
79	0.078	48.2603838265345	-1086.07136161983
80	0.079	52.5421195162398	-1035.35103649039
81	0.08	56.7769752555705	-980.372415646425
82	0.081	60.5274013222108	-921.401153899479
83	0.082	63.8871582726082	-858.874800644014
84	0.083	66.2311749033438	-793.496560597982
85	0.084	67.5750778299989	-726.274360773255
86	0.085	67.840733064789	-658.247381867806
87	0.086	66.9187531395196	-590.548565307596
88	0.087	64.93415235182	-524.303039103871
89	0.088	62.0744521652649	-460.479663387273
90	0.089	58.4959204980205	-399.875403597575
91	0.09	54.4173323435903	-343.099703718714
92	0.091	50.15122326508	-290.496352456324
93	0.092	45.9788751744973	-242.11222977848
94	0.093	41.9159148019757	-197.845761332188
95	0.094	38.2279971809213	-157.454731882684
96	0.095	34.9776292999059	-120.532845184215
97	0.096	32.1335575446943	-86.6581783038593
98	0.097	29.5707677191343	-55.4869422138896
99	0.098	27.1954991878759	-26.7847353023292
100	0.099	24.7889772058599	-0.473423647405831
101	0.1	22.1636805890895	23.3219787081243
102	0.101	19.0539543564059	44.2498696389274
103	0.102	15.2410238623386	61.7164322063551
104	0.103	10.740515952431	75.0262755717953
105	0.104	5.03674754810139	83.2339807801169
106	0.105	-1.46398539887347	85.3394353127863
107	0.106	-9.02733775826682	80.4128471922716
108	0.107	-17.5126686354334	67.4619174534769
109	0.108	-26.5605625943379	45.7443752966466
110	0.109	-36.358540887439	14.6038970138135
111	0.11	-46.2971600933226	-26.4048800185119
112	0.111	-56.2045260869258	-77.3366496505806
113	0.112	-66.0962658571456	-138.167972164561
114	0.113	-75.5192035043492	-208.656633387253
115	0.114	-84.5514729321515	-288.372898147448
116	0.115	-92.818031807613	-376.738577059275
117	0.116	-100.443894160137	-473.050466585094
118	0.117	-107.444686644883	-576.675683529548
119	0.118	-113.664141406515	-686.911024097192
120	0.119	-119.321033062575	-803.084537873682
121	0.12	-124.321600817038	-924.586781355432
122	0.121	-128.775231928916	-1050.81612427035
123	0.122	-132.650672701334	-1181.21000312742
124	0.123	-135.697894525312	-1315.06521328269
125	0.124	-138.104418587031	-1451.64729638081
126	0.125	-139.292053891334	-1590.02645916193
127	0.126	-139.198293208126	-1728.95255925361
128	0.127	-137.541854507831	-1867.00355965353
129	0.128	-133.838307847256	-2002.37456737302
130	0.129	-128.15016086894	-2133.04972827306
131	0.13	-119.914850456024	-2256.76316047749
132	0.131	-109.257391979682	-2371.03020823729
133	0.132	-96.0527724936926	-2473.36621701592
134	0.133	-80.4728874893006	-2561.30997354936
135	0.134	-62.8146459544999	-2632.6346668132
136	0.135	-43.4999700755429	-2685.47290137017
137	0.136	-23.0757951703793	-2718.44171053508
138	0.137	-2.3703375618179	-2730.84570344312
139	0.138	18.0694681874959	-2722.67706467223
140	0.139	37.1653768927963	-2694.74056867402
141	0.14	54.339198474333	-2648.6692075324
142	0.141	68.9033540209422	-2586.72885782671
143	0.142	80.1702632536857	-2511.87297573134
144	0.143	88.030536193971	-2427.45350254946
145	0.144	92.0466206624954	-2337.09585066317
146	0.145	92.2653957055611	-2244.62076902108
147	0.146	89.2963059561206	-2153.52084473219
148	0.147	83.1080986645279	-2066.99956896381
149	0.148	74.6071287462755	-1987.82288180035
150	0.149	64.5434829163027	-1917.92850251101
151	0.15	53.4797259208603	-1858.59782463437
152	0.151	42.4941052981736	-1810.2918355668
153	0.152	31.9929166370255	-1772.72925114114
154	0.153	22.8043779691794	-1745.01153037999
155	0.154	15.5535591422647	-1725.51348836621
156	0.155	10.0060580849927	-1712.41460629452
157	0.156	6.95883933135006	-1703.6130841283
158	0.157	5.95872652927198	-1696.83522773993
159	0.158	6.75569141766364	-1690.15894530841
160	0.159	9.39661432685673	-1681.76371897809
161	0.16	12.9438895889004	-1670.27439356216
162	0.161	17.2412496735963	-1654.86275047285
163	0.162	21.7261311618906	-1635.05998659706
164	0.163	25.960984654462	-1610.89735523082
165	0.164	29.8520495243988	-1582.67176468334
166	0.165	32.6023605724784	-1551.12548617684
167	0.166	34.743227776739	-1517.13361854418
168	0.167	35.9308621699869	-1481.47750011276
169	0.168	36.1652636976952	-1445.11036372086
170	0.169	36.1652636976952	-1408.62602656511
171	0.17	35.5401929591439	-1372.45422477864
172	0.171	35.0870166776883	-1336.82154650217
173	0.172	34.9307489952015	-1301.49359020767
174	0.173	35.1651505190802	-1266.12656699247
175	0.174	36.4465455321408	-1230.00164550881
176	0.175	38.2279971809213	-1192.34530069422
177	0.176	40.9314282951282	-1152.44651449814
178	0.177	44.4630783846627	-1109.43018770019
179	0.178	48.2135035107623	-1062.77282329442
180	0.179	52.5577462895028	-1012.06812493623
181	0.18	56.714468157043	-957.112944254903
182	0.181	60.5117745462918	-898.180749445181
183	0.182	63.8871582726082	-835.662209577675
184	0.183	66.1686677915193	-770.315223087556
185	0.184	67.6063313869452	-703.108650040268
186	0.185	67.7782259505685	-635.097297913456
187	0.186	66.8093656921047	-567.484428634064
188	0.187	64.9497791293146	-501.285782765299
