No.	时间（s）	Dev1/ai0-1-测振（mm/s）	VH01-V1-Dev1/ai0一次积分（μm）
1	0	-72.7688932616887	0
2	0.001	-81.2698524456692	-74.2780580413386
3	0.002	-89.4895306768574	-156.916434790262
4	0.003	-97.4591815359913	-247.649476084346
5	0.004	-105.147551519352	-346.211527799677
6	0.005	-112.242105204301	-452.165041349163
7	0.006	-118.742842449581	-564.916200363763
8	0.007	-124.602882769055	-683.847748160742
9	0.008	-129.415929774613	-808.115839620235
10	0.009	-133.306997383087	-936.735988386745
11	0.01	-135.838535537988	-1068.56744003494
12	0.011	-137.088677894192	-1202.28973193869
13	0.012	-136.46360671129	-1336.32455942909
14	0.013	-133.9633220751	-1468.79670900995
15	0.014	-129.650331427822	-1597.86222094907
16	0.015	-123.196473026071	-1721.54430836367
17	0.016	-114.820522522545	-1837.81149132564
18	0.017	-104.366213062017	-1944.66354430558
19	0.018	-92.1617076288183	-2040.18618983866
20	0.019	-78.5195420379909	-2122.78549985972
21	0.02	-63.5491037353374	-2191.07850793405
22	0.021	-47.7035684910697	-2243.96352923491
23	0.022	-31.7642735583348	-2280.95613544727
24	0.023	-15.6999644607326	-2301.94693964447
25	0.024	-0.26072475916552	-2307.18596944208
26	0.025	14.365925084502	-2297.39205446707
27	0.026	27.6643021809532	-2273.635626022
28	0.027	39.3843781044904	-2237.36997106694
29	0.028	49.6355397748845	-2190.11869731491
30	0.029	57.7458352934674	-2133.68669496839
31	0.03	63.8246511642043	-2070.16013692722
32	0.031	67.9032401791034	-2001.55487644322
33	0.032	69.8565875490345	-1929.93364776681
34	0.033	69.8565875490345	-1857.33574540544
35	0.034	68.1220150799436	-1785.60512927861
36	0.035	64.8872720193703	-1716.35917091661
37	0.036	60.4805209944701	-1650.93395959735
38	0.037	55.1517907208382	-1590.37648892736
39	0.038	49.2136169231652	-1535.45247029301
40	0.039	43.134802882067	-1486.53694557806
41	0.04	37.0716162800488	-1443.69242118466
42	0.041	31.5397403810624	-1406.64542804176
43	0.042	26.6329356003438	-1374.81777523872
44	0.043	22.4449623650458	-1347.53751144369
45	0.044	19.3664896506286	-1323.89047062351
46	0.045	17.1943693806037	-1302.86872629555
47	0.046	16.0536155925022	-1283.50341899666
48	0.047	15.8817211874046	-1264.79443579436
49	0.048	16.3974044037358	-1245.91355818645
50	0.049	17.7413061338269	-1226.10288810533
51	0.05	19.5540108277472	-1204.7139148122
52	0.051	21.9292791099211	-1181.23095503103
53	0.052	24.5076954210258	-1155.27115295322
54	0.053	27.1173653560036	-1126.71730775236
55	0.054	29.8833030583901	-1095.47565873282
