No.	时间（s）	Dev1/ai0-1-测振（mm/s）	VH01-V1-Dev1/ai0一次积分（μm）
1	0	76.06041942424	0
2	0.001	91.26528123459	81.8312266918542
3	0.002	102.016513397176	176.640500370176
4	0.003	107.954695525908	279.794481194157
5	0.004	109.001690917255	386.441050778178
6	0.005	105.376274196018	491.798409697253
7	0.006	97.6410115040483	591.475428909726
8	0.007	86.5928718287366	681.760746938557
9	0.008	73.0288238777222	759.739971154226
10	0.009	58.1833849946391	823.514451952846
11	0.01	43.2129367342695	872.380989179739
12	0.011	29.0550844125436	906.683376115585
13	0.012	16.8037002733533	927.781144820973
14	0.013	6.9744660939576	937.838604367068
15	0.014	0.0361837120983995	939.512305632535
16	0.015	-3.66735875010107	935.865094475973
17	0.016	-4.44869680960691	929.975443058558
18	0.017	-2.32345727767663	924.757742377355
19	0.018	2.02078245924005	922.774781330576
20	0.019	7.91207185470618	925.909584849989
21	0.02	14.8659815279104	935.466987903736
22	0.021	21.8511452836916	951.993927671976
23	0.022	28.2737460767087	975.224749714616
24	0.023	33.7587413890888	1004.40936980995
25	0.024	37.5716728830699	1038.24295330847
26	0.025	39.9156882662735	1075.15501024558
27	0.026	40.5876393602628	1113.57505042129
28	0.027	39.8688079576841	1151.9716504427
29	0.028	38.2123704118402	1189.1806159899
30	0.029	35.8214747906988	1224.36591495361
31	0.03	33.4149524954583	1257.15250495913
32	0.031	31.2584585686067	1287.6575868536
33	0.032	29.9926904274752	1316.45153771408
34	0.033	30.0551974956045	1344.64385803806
35	0.034	31.3522191726237	1373.51594273462
36	0.035	34.3056782691984	1404.51326781797
37	0.036	38.3998916410879	1439.03442913555
38	0.037	43.5723524558305	1478.18892754645
39	0.038	49.4480185070221	1522.86748939031
40	0.039	55.4486994297438	1573.48422472113
41	0.04	61.1993526918857	1629.97662714439
42	0.041	66.19992134742	1691.84464052648
43	0.042	70.137869577961	1758.18191235161
44	0.043	72.7319150481208	1827.78518102709
45	0.044	73.5913879820234	1899.1152089046
46	0.045	72.8413025113996	1970.49993051375
47	0.046	70.5285390658062	2040.35322766479
48	0.047	66.8562460266763	2107.21399657347
49	0.048	62.0744521652649	2169.84772203188
50	0.049	56.730094931667	2227.41837194279
51	0.05	51.1200831700216	2279.51183735607
52	0.051	45.5882058946646	2326.03435825086
53	0.052	40.5720125905455	2367.2828438559
54	0.053	36.2277707719035	2403.85111189956
55	0.054	32.6804944107758	2436.47362085334
56	0.055	29.9301833594046	2465.94733610087
57	0.056	28.0549713442777	2493.10828981515
58	0.057	26.6954426654022	2518.65187318243
59	0.058	25.6015690348558	2542.968755395
60	0.059	24.5389489526204	2566.20739075118
61	0.06	22.9918991546264	2588.14119116724
62	0.061	20.6635111347687	2608.13727267438
63	0.062	17.319383495309	2625.29709635185
64	0.063	12.5688472641115	2638.409588094
65	0.064	6.52128997928116	2646.12303307814
66	0.065	-0.948302268929891	2647.07790329575
67	0.066	-9.68366170639077	2639.93029767053
68	0.067	-19.5128939175355	2623.50039622101
69	0.068	-30.139090557093	2596.84278034613
70	0.069	-41.2497166676489	2559.3167530962
71	0.07	-52.5634909001698	2510.57852567473
72	0.071	-63.5334769740027	2450.69841810008
73	0.072	-74.03466103467	2380.08272545819
74	0.073	-83.770134709458	2299.34870394856
75	0.074	-92.5054964836192	2209.37926471446
76	0.075	-100.318880015995	2111.1354528271
