No.	时间（s）	Dev1/ai0-1-测振（mm/s）	VH01-V1-Dev1/ai0一次积分（μm）
1	0	1.98952893541262	0
2	0.001	-4.16741510867067	-0.046367826799063
3	0.002	-11.1682039612427	-6.67160210192578
4	0.003	-18.5909150782931	-20.5085863618637
5	0.004	-26.623069633129	-42.0730034577448
6	0.005	-35.0771465977358	-71.8805363133473
7	0.006	-43.7031179532177	-110.228093328994
8	0.007	-52.7197585034124	-157.396956297479
9	0.008	-61.5332515374146	-213.480886058063
10	0.009	-70.4405056689834	-278.425189401432
11	0.01	-79.2071196320654	-352.206426792126
12	0.011	-87.4893047171987	-434.512063706928
13	0.012	-95.662103320556	-525.045192465975
14	0.013	-103.116071551741	-623.391704642294
15	0.014	-110.148117898659	-728.981224107664
16	0.015	-116.60197456306	-841.313695078694
17	0.016	-122.274493328697	-959.709353764742
18	0.017	-127.493836265465	-1083.55094330199
19	0.018	-131.588051809602	-1212.0493120797
20	0.019	-134.807168122873	-1344.2043467861
21	0.02	-136.948036877199	-1479.03937402631
22	0.021	-137.416840269078	-1615.17923733962
23	0.022	-136.572994167603	-1751.13157929813
24	0.023	-133.775800733474	-1885.26340148884
25	0.024	-128.994006802004	-2015.60572999675
26	0.025	-122.352627200655	-2140.23647173825
27	0.026	-113.382859517313	-2257.0616398374
28	0.027	-102.569134649201	-2363.99506166083
29	0.028	-89.7395589255451	-2459.10683318837
30	0.029	-75.1285344312596	-2540.49830460694
31	0.03	-59.1423571055179	-2606.5911751155
32	0.031	-42.0154278954927	-2656.12749235618
33	0.032	-24.5759641092302	-2688.38061309871
34	0.033	-7.08961942056444	-2703.17082960377
35	0.034	9.89667074350974	-2700.72472868247
36	0.035	25.6797028650511	-2681.89396661836
37	0.036	40.1032095010131	-2647.9599351755
38	0.037	52.5264927429817	-2600.60250879367
39	0.038	62.6213893449225	-2541.98599248989
40	0.039	70.2472570341792	-2474.50909404051
41	0.04	75.1384393103995	-2400.77367060839
42	0.041	77.4668298099705	-2323.42846078837
43	0.042	77.1699209464504	-2245.06751015033
44	0.043	74.5446216215607	-2168.1676636065
45	0.044	70.0909892396718	-2094.80728291605
46	0.045	63.9340386039702	-2026.7521937344
47	0.046	56.9176162275631	-1965.2837910588
48	0.047	49.3386311010881	-1911.11309213465
49	0.048	41.5564990911335	-1864.62295177871
50	0.049	34.2587979650016	-1825.67272799081
51	0.05	27.7424360134411	-1793.62953574176
52	0.051	22.1480538237891	-1767.64171556331
53	0.052	17.9913343650751	-1746.52944620905
54	0.053	15.162890042533	-1728.90975874542
55	0.054	13.6627207157321	-1713.45437810646
56	0.055	13.3970657334116	-1698.88190962205
57	0.056	14.2721645016783	-1684.00471924468
58	0.057	16.0848691207389	-1667.78362717364
59	0.058	18.2257358325606	-1649.58574943716
60	0.059	20.8822858450445	-1628.98916333853
61	0.06	23.7732374323929	-1605.61882643998
62	0.061	26.3672805744646	-1579.50599217672
63	0.062	28.9613238117688	-1550.79911472377
64	0.063	31.2272050339643	-1519.66227504108
65	0.064	33.0242833004213	-1486.49395561405
66	0.065	34.6182136314129	-1451.63013188831
67	0.066	35.8839818645536	-1415.33645888049
68	0.067	37.2122571992252	-1377.74576408878
69	0.068	38.4780254867843	-1338.85804748594
70	0.069	39.6812867237079	-1298.73581612086
71	0.07	41.3220975418212	-1257.19154872827
72	0.071	42.8847745557627	-1214.04553741965
73	0.072	44.9318815109714	-1169.09463412645
74	0.073	47.1821365744877	-1121.99504982389
75	0.074	49.4948988239229	-1072.61395686486
76	0.075	52.1670769594183	-1020.74039371336
77	0.076	54.7611213698342	-966.233719288899
78	0.077	57.214524947606	-909.203320870349
79	0.078	59.3397663678036	-849.883599952815
80	0.079	60.9336974980168	-788.704292760075
81	0.08	62.058825388803	-726.165456056835
82	0.081	62.5276286850699	-662.829653760068
83	0.082	62.2307199301885	-599.407904192609
84	0.083	61.449381111091	-536.52527841214
85	0.084	59.8710767382852	-474.822474227621
86	0.085	57.8864762683918	-414.901122464453
87	0.086	55.2455513655555	-357.292533387649
88	0.087	52.2920911447078	-302.481136872688
89	0.088	49.1823633787323	-250.701334351138
90	0.089	45.7288468350744	-202.203153984404
91	0.09	42.4628517576852	-157.064729428195
92	0.091	39.0718427174829	-115.254806930781
93	0.092	35.6652071063418	-76.8437067590383
94	0.093	32.2741984526702	-41.8314287197024
95	0.094	28.7894293773522	-10.2570395448612
96	0.095	25.1640195873353	17.7622601973125
97	0.096	21.46047615374	42.11708332768
98	0.097	17.2099961449316	62.4948947368458
99	0.098	12.7876219533851	78.5362790458341
100	0.099	7.66204365100872	89.803687107861
101	0.1	2.00515569732531	95.6798620418579
102	0.101	-4.13616158631086	95.6569343571951
103	0.102	-11.2463377638038	89.0082599419678
104	0.103	-18.5909150782931	75.1322087807493
105	0.104	-26.6074428734318	53.5756050647168
106	0.105	-35.0615198381109	23.7836989687754
107	0.106	-43.6718644335687	-14.5404179072345
108	0.107	-52.7666387844072	-61.7170942563925
109	0.108	-61.5332515374146	-117.824464157473
110	0.109	-70.4405056689834	-182.768767500842
111	0.11	-79.1914928685065	-256.542191509757
112	0.111	-87.4736779520948	-338.832201660228
113	0.112	-95.662103320556	-429.357517036724
114	0.113	-103.116071551741	-527.704029213042
115	0.114	-110.101237586773	-633.270108522469
116	0.115	-116.586347790503	-745.571325951277
117	0.116	-122.258866554321	-863.951357863859
118	0.117	-127.525089817792	-987.800760790086
119	0.118	-131.619305364862	-1116.33038312158
120	0.119	-134.791541344054	-1248.49323121621
121	0.12	-136.994917216142	-1383.34388523648
122	0.121	-137.432467048901	-1519.51500210917
123	0.122	-136.619874506113	-1655.49859762685
124	0.123	-133.791427511911	-1789.66167337603
125	0.124	-129.025260355391	-1920.02744204985
126	0.125	-122.352627200655	-2044.67381056804
127	0.126	-113.414113060483	-2161.51460543878
128	0.127	-102.584761417776	-2268.47146741808
129	0.128	-89.7551856911159	-2363.5988657127
130	0.129	-75.0972809054785	-2444.98252375116
131	0.13	-59.1423571055179	-2511.05976749683
132	0.131	-41.9841743759654	-2560.58045797774
133	0.132	-24.5290838299648	-2592.79451182088
134	0.133	-7.12087294232023	-2607.57691494719
135	0.134	9.91229750657123	-2605.13862740524
136	0.135	25.6640760990052	-2586.30786534262
137	0.136	40.1188362706024	-2552.37383389798
