No.	时间（s）	Dev1/ai0-1-测振（mm/s）	VH01-V1-Dev1/ai0一次积分（μm）
1	0	19.3664896506286	0
2	0.001	16.9443411517539	17.7587417665413
3	0.002	15.4754253221774	33.5719513688571
4	0.003	15.2722773902805	48.5491290904362
5	0.004	15.7723338388855	63.6747610703693
6	0.005	17.0381017374851	79.6833052239048
7	0.006	18.97582053304	97.2935927245174
8	0.007	21.1166873210224	116.943173016899
9	0.008	23.6794768386268	138.944581462073
10	0.009	26.3047735096971	163.540033001586
11	0.01	28.8988167446578	190.745154494113
12	0.011	31.3522191726237	220.473998818104
13	0.012	33.4774595668881	252.49216455321
14	0.013	35.5558197275297	286.612130565769
15	0.014	37.337271349882	322.662002469825
16	0.015	39.0718427174829	360.469885868858
17	0.016	40.8689212159072	400.043594200903
18	0.017	42.4472249874476	441.30499366793
19	0.018	44.181796510826	484.222830782417
20	0.019	45.9007413183014	528.867426062331
21	0.02	47.8072074425148	575.324726808089
22	0.021	49.8855681331114	623.774440961253
23	0.022	51.8545414975808	674.247822141949
24	0.023	53.9797826773835	726.768310594781
25	0.024	55.9018758837615	781.312466240704
26	0.025	57.6520746437554	837.692767869812
27	0.026	59.1053647357435	895.674813924912
28	0.027	60.0429712712468	954.852308293757
29	0.028	60.6367887537962	1014.79551467163
30	0.029	60.7618029616491	1075.0981368947
31	0.03	60.2461193565002	1135.20542441913
32	0.031	59.4022734698903	1194.63294719767
33	0.032	57.8708494933791	1252.87283504466
34	0.033	55.8862491094127	1309.3547107114
35	0.034	53.5266062415651	1363.66446475224
36	0.035	50.6981603058928	1415.38017439132
37	0.036	47.6978200400687	1464.18149092965
38	0.037	44.5568390095991	1509.91214681984
39	0.038	41.228336922369	1552.40806115117
40	0.039	37.7591941102853	1591.50515303285
41	0.04	34.0556499805553	1627.01590144362
42	0.041	30.3208525358096	1658.80747906715
43	0.042	26.4454144055016	1686.79393890316
44	0.043	22.1480538237891	1710.69399938315
45	0.044	17.8350667204561	1730.28888602062
46	0.045	13.0063966431814	1745.31294406779
47	0.046	7.84956480372474	1755.3442511566
48	0.047	2.25518388820659	1759.99995186791
49	0.048	-3.90176016839701	1758.77999009317
50	0.049	-10.4493729761692	1751.20774988623
51	0.05	-17.6064291958494	1736.78317516557
52	0.051	-25.2635415379558	1714.95151616402
53	0.052	-33.155055164439	1685.34554417817
