No.	时间（s）	Dev1/ai0-1-测振（mm/s）	VH01-V1-Dev1/ai0一次积分（μm）
1	0	-105.475713674543	0
2	0.001	-112.773415429212	-106.086005155807
3	0.002	-119.414793703164	-219.141550325924
4	0.003	-125.306087656638	-338.463431609754
5	0.004	-130.119134738027	-463.137483411016
6	0.005	-133.791427511911	-592.054205139914
7	0.006	-136.010430109692	-723.916574554645
8	0.007	-136.572994167603	-857.169727297222
9	0.008	-135.275971490176	-990.055650730041
10	0.009	-131.94746769648	-1120.6288109273
11	0.01	-126.571856481654	-1246.84991362029
12	0.011	-119.180392102029	-1366.68747851606
13	0.012	-109.757448634171	-1478.11783948809
14	0.013	-98.6155623267369	-1579.26578557248
15	0.014	-85.9578817518831	-1668.51394821572
16	0.015	-72.0344354250593	-1744.47154740812
17	0.016	-57.2671458112754	-1806.08377863021
18	0.017	-42.0623081747875	-1852.70994622717
19	0.018	-26.9512315866842	-1884.17815671184
20	0.019	-12.1526898712182	-1900.69155804472
21	0.02	1.86451484018447	-1902.79708616416
22	0.021	14.7722209445547	-1891.44015887572
23	0.022	26.4766679379407	-1867.77715503841
24	0.023	36.7434541365873	-1833.12853460507
25	0.024	45.5256988101569	-1788.95539873563
26	0.025	52.7140140224067	-1736.79698292328
27	0.026	58.136504669315	-1678.33316418134
28	0.027	62.058825388803	-1615.19693975621
29	0.028	64.3090812566951	-1548.97442703739
30	0.029	64.93415235182	-1481.31425083707
31	0.03	64.2465741476816	-1413.68532819124
32	0.031	62.2307199301885	-1347.40812175624
33	0.032	59.1678718375082	-1283.67026647632
34	0.033	55.1205371726401	-1223.48750257517
35	0.034	50.463758716245	-1167.65679523466
36	0.035	45.4006846413608	-1116.68601415979
37	0.036	40.1344630401959	-1070.87988092294
38	0.037	34.9151222269745	-1030.31652889328
39	0.038	30.1489580979085	-994.745929334769
40	0.039	25.7578366953317	-963.753972542078
41	0.04	22.2418144156394	-936.715587590522
42	0.041	19.413369944867	-912.849436014198
43	0.042	17.319383495309	-891.444499898039
44	0.043	16.2098832338	-871.641307137414
45	0.044	16.0067353001686	-852.494438474359
46	0.045	16.7568199806054	-833.074101437901
47	0.046	18.147602009991	-812.583331046532
48	0.047	20.1322011266439	-790.404870082143
49	0.048	22.7418709074678	-765.929274669017
50	0.049	25.6171958008881	-738.711181918768
51	0.05	28.7425490771324	-708.492750083687
52	0.051	31.9147827995641	-675.125524749268
53	0.052	34.9776292999059	-638.640759303462
54	0.053	37.9310885690869	-599.147840972895
55	0.054	40.6345196694404	-556.82647745756
56	0.055	43.1816831933752	-511.879816630082
57	0.056	45.3694310992074	-464.56570008772
58	0.057	47.1977633460972	-415.243543468997
59	0.058	48.8854547075727	-364.163375046091
60	0.059	50.2293571276896	-311.567409732389
61	0.06	51.4638721730596	-257.682235685943
62	0.061	52.6202533826046	-202.60161351204
63	0.062	53.5578597887267	-146.473997530304
64	0.063	54.5423465346664	-89.3853349725365
65	0.064	55.4643262039481	-31.3434392071584
66	0.065	56.2612916952115	27.5579291384923
67	0.066	56.8863626781948	87.1703157212663
68	0.067	57.2926588216161	147.298385867243
69	0.068	57.6364478688219	207.801498608532
70	0.069	57.5895675440529	268.453065711041
71	0.07	57.2926588216161	328.932738289946
72	0.071	56.6832146078105	388.95923440073
73	0.072	55.5268333008168	448.102817751115
74	0.073	54.0266629985727	505.91812529688
75	0.074	52.0264360013466	561.983234192911
76	0.075	49.588659457854	615.829341318582
77	0.076	46.7602137427922	667.042337314976
78	0.077	43.4942186031171	715.208112884001
79	0.078	39.9000614967395	759.94381233
80	0.079	35.9464889384727	800.905646943677
81	0.08	31.6178742180714	837.72638791802
82	0.081	26.9923512251899	870.070060035722
83	0.082	22.0855467626199	897.647568425698
84	0.083	16.8974608589275	920.177631632542
85	0.084	11.5218541154625	937.425848515808
86	0.085	5.92747300435815	949.189071471789
87	0.086	0.0830639970982354	955.232899368588
88	0.087	-6.12076024309695	955.25261064166
89	0.088	-12.5433588817596	948.959110475302
90	0.089	-19.1847319581307	936.133624451428
91	0.09	-26.2636541599957	916.447990788435
92	0.091	-33.5457241548909	889.581861027063
93	0.092	-40.9996885118682	855.347714089754
94	0.093	-48.7505614138024	813.51114852299
95	0.094	-56.7202091876575	763.814322618331
96	0.095	-64.8773784553321	706.054088192907
97	0.096	-73.1126820380219	640.0976173423
98	0.097	-81.4261200850215	565.86677567685
99	0.098	-89.66142509774	483.36156248154
100	0.099	-97.6779562786066	392.730431189437
101	0.1	-105.460086905206	294.199968993602
102	0.101	-112.710908343652	188.153030765244
103	0.102	-119.352286609418	75.1599926847797
104	0.103	-125.212327004336	-44.0837547260264
105	0.104	-130.072254406779	-168.687486035513
106	0.105	-133.728920398199	-297.549514041931
107	0.106	-135.979176551147	-429.365003120534
108	0.107	-136.479233490745	-562.555648745409
109	0.108	-135.229091153206	-695.371251671314
110	0.109	-131.884960585501	-825.889718144596
111	0.11	-126.462469050934	-952.024873566742
112	0.111	-119.102258235233	-1071.76867781376
113	0.112	-109.663688011108	-1183.11309154086
114	0.113	-98.5218017213112	-1284.16727701099
115	0.114	-85.8641211631354	-1373.32167905715
116	0.115	-71.9406748505315	-1449.18551766791
117	0.116	-57.1577584864158	-1510.69617494031
118	0.117	-41.9841743759654	-1557.22858197543
119	0.118	-26.8262175091585	-1588.59521852192
120	0.119	-12.0901828294612	-1605.01485929516
121	0.12	1.92702188778225	-1607.05788036993
122	0.121	14.834728000114	-1595.63844602991
123	0.122	26.4922947041654	-1571.9363752817
124	0.123	36.7590809052829	-1537.27212808091
125	0.124	45.5256988101569	-1493.09117882712
126	0.125	52.7452675690473	-1440.91713624144
127	0.126	58.1677582195257	-1382.42206395109
128	0.127	61.9806915065762	-1319.30927969196
129	0.128	64.2622009249265	-1253.14927408014
130	0.129	64.93415235182	-1185.5125380457
131	0.13	64.2309473704424	-1117.8914287885
132	0.131	62.1994663771595	-1051.63766251862
133	0.132	59.0584844094762	-987.970127729235
134	0.133	55.1049103985488	-927.849870929152
135	0.134	50.4012516258568	-872.058230520878
136	0.135	45.3850578702818	-821.126516376738
137	0.136	40.1657165793957	-775.312569755828
138	0.137	34.9151222269745	-734.733590956572
139	0.138	30.1177045637924	-699.178618165118
140	0.139	25.8047169935412	-668.17884799038
141	0.14	22.179307354393	-641.148276420342
142	0.141	19.4602502391329	-617.289938227508
143	0.142	17.319383495309	-595.861561964217
144	0.143	16.2567635262452	-576.034929057369
145	0.144	16.0692423566191	-556.833366719866
146	0.145	16.7724467448518	-537.373962773059
147	0.146	18.131975245486	-516.88319238182
148	0.147	20.1478278915375	-494.704731417237
149	0.148	22.8200047346154	-470.18225570809
150	0.149	25.6484493329627	-442.90946927823
151	0.15	28.7425490771324	-412.675410677111
152	0.151	31.9929166370255	-379.269118423962
153	0.152	34.9620025316672	-342.753099443545
154	0.153	37.9779688761195	-303.24455434358
155	0.154	40.6501464391748	-260.891937289863
156	0.155	43.2129367342695	-215.92183630707
157	0.156	45.3694310992074	-168.59209299426
158	0.157	47.2290168893301	-119.254309603921
159	0.158	48.8854547075727	-68.1585144093985
160	0.159	50.2762374453134	-15.5391089368846
161	0.16	51.4482454001427	38.3616918819143
162	0.161	52.6515069291854	93.4501274426492
163	0.162	53.604740109507	149.616810358066
164	0.163	54.5736000824864	206.744539850134
165	0.164	55.4799529781575	264.809875776527
166	0.165	56.2612916952115	323.719057509282
167	0.166	56.9332430022551	383.354884254086
168	0.167	57.3239123712569	443.522021336913
169	0.168	57.5895675440529	504.017320690639
170	0.169	57.6208210938936	564.661074405683
171	0.17	57.2926588216161	625.156373759508
172	0.171	56.714468157043	685.198496644909
173	0.172	55.5893403977679	744.388960318385
174	0.173	54.0891700935626	802.266774960121
175	0.174	52.0108092282523	858.355324017099
176	0.175	49.5105255962327	912.154550825413
177	0.176	46.744586971313	963.320666505256
178	0.177	43.4942186031171	1011.47862868854
179	0.178	39.8531811881628	1056.19088798025
180	0.179	35.8996086330274	1097.10584228692
181	0.18	31.5866206832565	1133.88751634113
182	0.181	26.9142173935448	1166.1764947756
183	0.182	22.0542932320545	1193.69930948447
