No.	时间（s）	Dev1/ai0-1-测振（mm/s）	VH01-V1-Dev1/ai0一次积分（μm）
1	0	-1.33672906005692	0
2	0.001	-1.3523558215426	-1.34454244079976
3	0.002	-1.3523558215426	-2.69689826234236
4	0.003	-1.47736991336187	-4.1117611297946
5	0.004	-1.53987695922747	-5.62038456608927
6	0.005	-1.52425019776381	-7.15244814458491
7	0.006	-1.55550372068929	-8.69232510381146
8	0.007	-1.58675724360745	-10.2634555859598
9	0.008	-1.57113048214929	-11.8423994488382
10	0.009	-1.57113048214929	-13.4135299309875
11	0.01	-1.53987695922747	-14.9690336516759
12	0.011	-1.58675724360745	-16.5323507530933
13	0.012	-1.50862343629833	-18.0800410930462
14	0.013	-1.47736991336187	-19.5730377678763
15	0.014	-1.39923610598861	-21.0113407775516
16	0.015	-1.38360934450844	-22.4027635028001
17	0.016	-1.3211022985694	-23.755119324339
18	0.017	-1.24296849110413	-25.0371547191758
19	0.018	-1.24296849110413	-26.2801232102799
20	0.019	-1.13358116057515	-27.4683980361195
21	0.02	-1.1023276375502	-28.5863524351822
22	0.021	-1.02419382995535	-29.649613168935
23	0.022	-0.97731354537613	-30.6503668566007
24	0.023	-0.899179737706837	-31.5886134981422
25	0.024	-0.805419168442065	-32.4409129512166
26	0.025	-0.742912122228114	-33.2150785965517
27	0.026	-0.680405075984145	-33.9267371956579
28	0.027	-0.586644506561783	-34.5602619869308
29	0.028	-0.508510698657982	-35.1078395895407
30	0.029	-0.461630413893032	-35.5929101458162
31	0.03	-0.430376890706938	-36.0389137981162
32	0.031	-0.367869844312013	-36.4380371656257
33	0.032	-0.195975466569222	-36.7199598210663
34	0.033	-0.164721943318494	-36.9003085260102
35	0.034	-0.0709613735204479	-37.0181501844296
36	0.035	0.00717243469724676	-37.0500446538412
37	0.036	0.116559766282669	-36.9881785533513
38	0.037	0.194693574615732	-36.8325518829021
39	0.038	0.288454144679124	-36.5909780232546
40	0.039	0.413468238205428	-36.2400168318124
41	0.04	0.507228808431746	-35.7796683084938
42	0.041	0.600989378728216	-35.2255592149138
43	0.042	0.741630234304884	-34.5542494083972
44	0.043	0.788510519532395	-33.7891790314786
45	0.044	0.882271090040497	-32.9537882266922
46	0.045	0.976031660619535	-32.0246368513621
47	0.046	1.0697922312697	-31.0017249054175
48	0.047	1.17917956378507	-29.8772390078901
49	0.048	1.22605984917859	-28.6746193014083
50	0.049	1.33544718183319	-27.3938657859024
51	0.05	1.42920775275784	-26.0115383186069
52	0.051	1.39795422910829	-24.5979573276738
53	0.052	1.49171480008098	-23.1531228130792
54	0.053	1.52296832375458	-21.6457812511614
55	0.054	1.55422184743621	-20.107186165566
56	0.055	1.60110213297373	-18.5295241753611
57	0.056	1.58547537112588	-16.9362354233113
58	0.057	1.61672889482359	-15.3351332903365
59	0.058	1.58547537112588	-13.7340311573618
60	0.059	1.60110213297373	-12.140742405312
61	0.06	1.61672889482359	-10.5318268914133
62	0.061	1.60110213297373	-8.92291137751465
63	0.062	1.53859508559439	-7.35306276823059
64	0.063	1.47608803824719	-5.8457212063098
65	0.064	1.47608803824719	-4.36963316806261
66	0.065	1.4604612764154	-2.90135851073131
67	0.066	1.30419365820762	-1.5190310434198
68	0.067	1.28856689639783	-0.222650766117076
69	0.068	1.22605984917859	1.03466260667113
70	0.069	1.1635528019912	2.22946893225603
71	0.07	1.14792604019932	3.38520835335129
72	0.071	1.05416546948973	4.48625410819582
73	0.072	0.929151375321136	5.47791253060125
74	0.073	0.913524613558951	6.39925052504129
75	0.074	0.866644328284226	7.28933499596288
76	0.075	0.804137281278828	8.12472580074441
77	0.076	0.71037671082969	8.88198279679867
78	0.077	0.71037671082969	9.59235950762836
79	0.078	0.600989378728216	10.2480425524073
80	0.079	0.538482331856098	10.8177784076995
81	0.08	0.507228808431746	11.3406339778434
82	0.081	0.429094999904951	11.8087958820117
83	0.082	0.350961191426759	12.1988239776776
84	0.083	0.335334429736943	12.5419717882594
85	0.084	0.194693574615732	12.8069857904358
86	0.085	0.14781328961011	12.9782392225487
87	0.086	0.0384259579977557	13.0713588463526
88	0.087	-0.0240810885955836	13.0785312810537
89	0.088	-0.180348704944812	12.9763163842835
90	0.089	-0.274109274662672	12.7490873944798
91	0.09	-0.367869844312013	12.4280978349924
92	0.091	-0.492883937071556	11.9977209443007
93	0.092	-0.555390983405924	11.4735834840619
94	0.093	-0.696031837547955	10.847872073585
95	0.094	-0.774165645338838	10.1127733321416
96	0.095	-0.867926214626057	9.29172740215913
97	0.096	-0.992940306904398	8.36129414139391
98	0.097	-1.07107411451783	7.32928693068279
99	0.098	-1.13358116057515	6.2269592931363
100	0.099	-1.22734172960553	5.04649784804596
101	0.1	-1.33672906005692	3.76446245321473
102	0.101	-1.41486286746693	2.38866648945281
103	0.102	-1.41486286746693	0.973803621985877
104	0.103	-1.52425019776381	-0.495752910629496
105	0.104	-1.52425019776381	-2.02000310839331
106	0.105	-1.52425019776381	-3.54425330615713
107	0.106	-1.58675724360745	-5.09975702684276
108	0.107	-1.57113048214929	-6.67870088972113
109	0.108	-1.58675724360745	-8.2576447525995
110	0.109	-1.57113048214929	-9.83658861547787
111	0.11	-1.53987695922747	-11.3920923361662
112	0.111	-1.55550372068929	-12.9397826761246
113	0.112	-1.46174315189089	-14.4484061124147
114	0.113	-1.44611639041807	-15.9023358835692
115	0.114	-1.39923610598861	-17.3250121317725
116	0.115	-1.36798258302644	-18.7086214762801
117	0.116	-1.33672906005692	-20.0609772978217
118	0.117	-1.21171496810509	-21.3351993119027
119	0.118	-1.21171496810509	-22.5469142800078
120	0.119	-1.14920792208484	-23.7273757251028
121	0.12	-1.07107411451783	-24.8375167434041
122	0.121	-1.0085670684308	-25.8773373348785
123	0.122	-0.914806499244426	-26.8390241187161
124	0.123	-0.867926214626057	-27.7303904756513
125	0.124	-0.852299453082865	-28.5905033095058
126	0.125	-0.758538883784413	-29.3959224779394
127	0.126	-0.680405075984145	-30.1153944578237
128	0.127	-0.633524791281435	-30.7723593914565
129	0.128	-0.539764221825165	-31.3590038980098
130	0.129	-0.508510698657982	-31.8831413582514
131	0.13	-0.399123367513268	-32.336958391337
132	0.131	-0.352243082708539	-32.7126416164479
133	0.132	-0.274109274662672	-33.0258177951335
134	0.133	-0.180348704944812	-33.2530467849372
135	0.134	-0.149095181690265	-33.4177687282548
136	0.135	-0.00845432695012779	-33.496543482575
137	0.136	0.0540527196508918	-33.4737442862246
138	0.137	0.179066812945262	-33.3571845199265
139	0.138	0.241573859638728	-33.1468641836345
140	0.139	0.382214714812211	-32.834969896409
141	0.14	0.507228808431746	-32.3902481347871
142	0.141	0.585362617007258	-31.8439524220676
143	0.142	0.726003472566306	-31.1882693772808
144	0.143	0.772883757787928	-30.4388257621037
145	0.144	0.913524613558951	-29.5956215764302
146	0.145	1.05416546948973	-28.6117765349059
147	0.146	1.11667251662152	-27.5263575418503
148	0.147	1.17917956378507	-26.378431501647
149	0.148	1.24168661098041	-25.1679984142642
150	0.149	1.28856689639783	-23.9028716605751
151	0.15	1.38232746728652	-22.5674244787329
152	0.151	1.39795422910829	-21.1772836305355
153	0.152	1.50734156191678	-19.724635735023
154	0.153	1.50734156191678	-18.2172941731062
155	0.154	1.60110213297373	-16.663072325661
156	0.155	1.60110213297373	-15.0619701926872
157	0.156	1.58547537112588	-13.4686814406374
158	0.157	1.60110213297373	-11.8753926885876
159	0.158	1.55422184743621	-10.2977306983827
160	0.159	1.58547537112588	-8.7278820891016
161	0.16	1.60110213297373	-7.1345933370518
162	0.161	1.52296832375458	-5.57255810868764
163	0.162	1.52296832375458	-4.04958978493306
164	0.163	1.50734156191678	-2.53443484209738
165	0.164	1.42920775275784	-1.06616018476007
166	0.165	1.42920775275784	0.363047567997775
167	0.166	1.30419365820762	1.7297482734805
168	0.167	1.3198204200194	3.04175531259401
169	0.168	1.21043308737876	4.3068820662931
170	0.169	1.11667251662152	5.47043486829324
171	0.17	1.13229927840943	6.59492076580872
172	0.171	1.00728518416168	7.66471299709427
173	0.172	0.960404898851427	8.64855803860083
174	0.173	0.897897851798739	9.57770941392591
175	0.174	0.835390804777592	10.4443537422141
176	0.175	0.835390804777592	11.2797445469917
177	0.176	0.726003472566306	12.0604416856636
178	0.177	0.679123187362337	12.7630050156279
179	0.178	0.600989378728216	13.4030612986732
180	0.179	0.569735855288253	13.9884239156814
181	0.18	0.507228808431746	14.5269062475414
182	0.181	0.413468238205428	14.98725477086
183	0.182	0.366587953118515	15.377282866522
184	0.183	0.288454144679124	15.7048039154208
185	0.184	0.179066812945262	15.938564394233
186	0.185	0.163440051276722	16.109817826344
187	0.186	-0.0240810885955836	16.1794973076846
188	0.187	-0.102214896794114	16.1163493149897
189	0.188	-0.149095181690265	15.9906942757475
190	0.189	-0.274109274662672	15.7790920475711
191	0.19	-0.383496605913589	15.4502891072829
192	0.191	-0.492883937071556	15.0120988357904
193	0.192	-0.602271268136884	14.4645212331861
194	0.193	-0.664778314418456	13.8309964419085
195	0.194	-0.805419168442065	13.0958977004782
196	0.195	-0.867926214626057	12.2592250089442
197	0.196	-1.0085670684308	11.3209783674157
198	0.197	-1.07107411451783	10.2811577759414
199	0.198	-1.1179543990636	9.18664351915069
200	0.199	-1.27422201409577	7.99055531257101
201	0.2	-1.30547553708003	6.70070653698311
202	0.201	-1.36798258302644	5.36397747692987
203	0.202	-1.39923610598861	3.98036813242234
204	0.203	-1.46174315189089	2.5498785034826
205	0.204	-1.52425019776381	1.05688182865525
206	0.205	-1.50862343629833	-0.459554988375825
207	0.206	-1.58675724360745	-2.00724532832872
208	0.207	-1.60238400506379	-3.60181595266434
209	0.208	-1.53987695922747	-5.17294643480997
210	0.209	-1.61801076651831	-6.75189029768286
211	0.21	-1.58675724360745	-8.35427430274574
212	0.211	-1.52425019776381	-9.90977802343137
213	0.212	-1.53987695922747	-11.441841601927
214	0.213	-1.43048962894342	-12.9270248960125
215	0.214	-1.46174315189089	-14.3731412864296
216	0.215	-1.36798258302644	-15.7880041538883
217	0.216	-1.30547553708003	-17.1247332139415
218	0.217	-1.27422201409577	-18.4145819895294
219	0.218	-1.21171496810509	-19.6575504806298
220	0.219	-1.13358116057515	-20.83019854497
221	0.22	-1.07107411451783	-21.9325261825164
222	0.221	-1.0085670684308	-22.9723467739908
223	0.222	-0.946060022314007	-23.9496603193632
224	0.223	-0.82104592999087	-24.8332132955156
225	0.224	-0.805419168442065	-25.6464458447321
226	0.225	-0.727285360669938	-26.4127981092881
227	0.226	-0.664778314418456	-27.1088299468323
228	0.227	-0.617898029710101	-27.7501681188965
229	0.228	-0.508510698657982	-28.3133724830806
230	0.229	-0.47725717548324	-28.8062564201512
231	0.23	-0.352243082708539	-29.2210065492471
232	0.231	-0.320989559495895	-29.5576228703493
233	0.232	-0.242855751431008	-29.8395455258128
234	0.233	-0.164721943318494	-30.0433343731875
235	0.234	-0.0553346118807428	-30.1533626507871
236	0.235	-0.00845432695012779	-30.1852571202026
237	0.236	0.116559766282669	-30.1312044005363
238	0.237	0.194693574615732	-29.9755777300871
239	0.238	0.319707668049066	-29.7183771087547
240	0.239	0.429094999904951	-29.3439757747777
241	0.24	0.507228808431746	-28.8758138706093
242	0.241	0.632242902175996	-28.3060780153055
243	0.242	0.71037671082969	-27.6347682088026
244	0.243	0.835390804777592	-26.861884450999
245	0.244	0.929151375321136	-25.9796133609496
246	0.245	1.05416546948973	-24.9879549385442
