No.	时间（s）	Dev1/ai0-1-测振（mm/s）	VH01-V1-Dev1/ai0一次积分（μm）
1	0	-0.115033724671855	0
2	0.001	0.0724874151312619	-0.0212731547702966
3	0.002	0.119367700125314	0.0746544028579916
4	0.003	0.213128270165519	0.240902388003408
5	0.004	0.353769125356442	0.524351085764388
6	0.005	0.447529695571086	0.925000496228152
7	0.006	0.510036742419793	1.40378371522359
8	0.007	0.63505083621093	1.97632750453895
9	0.008	0.650677597943627	2.61919172161623
10	0.009	0.775691691875819	3.33237636652595
11	0.01	0.853825500647332	4.14713496278753
12	0.011	0.91633254770002	5.03221398696121
13	0.012	1.04134664190026	6.01105358176134
14	0.013	1.08822692725802	7.07584036634048
15	0.014	1.197614259829	8.218760959884
16	0.015	1.22886778343862	9.43200198151781
17	0.016	1.32262835431533	10.7077500503948
18	0.017	1.43201568709578	12.0850720711003
19	0.018	1.49452273444299	13.5483412818697
20	0.019	1.54140301997447	15.0663041590785
21	0.02	1.55702978182232	16.6155205599769
22	0.021	1.63516359109178	18.2116172464339
23	0.022	1.72892416228169	19.8936611231206
24	0.023	1.68204387667765	21.5991451426003
25	0.024	1.63516359109178	23.257748876485
26	0.025	1.61953682923386	24.8850990866478
27	0.026	1.60391006737795	26.4968225349537
28	0.027	1.55702978182232	28.0772924595539
29	0.028	1.47889597260317	29.5952553367666
30	0.029	1.47889597260317	31.0741513093698
31	0.03	1.40076216343422	32.5139803773885
32	0.031	1.30700159249756	33.8678622553544
33	0.032	1.22886778343862	35.1357969433225
34	0.033	1.15073397442951	36.3255978222566
35	0.034	1.13510721263366	37.4685184157881
36	0.035	1.0257198801183	38.5489319621641
37	0.036	0.931959309468128	39.5277715569573
38	0.037	0.978839594784309	40.4831710090835
39	0.038	0.88507902416973	41.4151303185606
40	0.039	0.900705785933888	42.3080227236124
41	0.04	0.822571977132819	43.1696616051457
42	0.041	0.775691691875819	43.96879343965
43	0.042	0.697557883153477	44.7054182271647
44	0.043	0.650677597943627	45.3795359677133
45	0.044	0.603797312751412	46.0067734230608
