No.	时间（s）	Dev1/ai0-1-测振（mm/s）	VH01-V1-Dev1/ai0一次积分（μm）
1	0	-1.56795629634213	0
2	0.001	-1.59920981925664	-1.58358305779938
3	0.002	-1.63046334216384	-3.19841963850962
4	0.003	-1.69297038795636	-4.86013650356972
5	0.004	-1.67734362651096	-6.54529351080338
6	0.005	-1.61483658071115	-8.19138361441444
7	0.006	-1.63046334216384	-9.81403357585193
8	0.007	-1.61483658071115	-11.4366835372894
9	0.008	-1.59920981925664	-13.0437067372733
10	0.009	-1.48982248902386	-14.5882228914136
11	0.01	-1.41168868165978	-16.0389784767554
12	0.011	-1.36480839721929	-17.4272270161949
13	0.012	-1.28667458978167	-18.7529685096954
14	0.013	-1.20854078229794	-20.0005761957352
15	0.014	-1.11478021325644	-21.1622366935124
16	0.015	-1.08352669022779	-22.2613901452545
17	0.016	-1.02101964414819	-23.3136633124425
18	0.017	-0.911632313437272	-24.2799892912352
19	0.018	-0.880378790360227	-25.175994843134
20	0.019	-0.833498505730648	-26.0329334911794
21	0.02	-0.802244982634911	-26.8508052353622
22	0.021	-0.786618221084234	-27.6452368372218
23	0.022	-0.6928576517408	-28.3849747736343
24	0.023	-0.67723089017699	-29.0700190445932
25	0.024	-0.614723843902947	-29.7159964116332
26	0.025	-0.53659003601801	-30.2916533515936
27	0.026	-0.458456228085877	-30.7891764836456
28	0.027	-0.349068896901385	-31.1929390461392
29	0.028	-0.270935088855517	-31.5029410390177
30	0.029	-0.192801280762067	-31.7348092238264
31	0.03	-0.0834139493510833	-31.872916838883
32	0.031	0.0259733821536956	-31.9016371224817
33	0.032	0.166614237083876	-31.8053433128629
34	0.033	0.244748045445883	-31.599662171598
35	0.034	0.36976213892567	-31.2924070794123
36	0.035	0.463522709116985	-30.8757646553909
37	0.036	0.588536802814412	-30.3497348994252
38	0.037	0.651043849709974	-29.729944573163
39	0.038	0.729177658373461	-29.0398338191213
40	0.039	0.854191752337079	-28.2481491137661
41	0.04	0.901072037605893	-27.3705172187946
42	0.041	0.916698799366106	-26.4616318003086
43	0.042	1.08859317885882	-25.4589858111961
44	0.043	1.13547346421659	-24.3469524896584
45	0.044	1.21360727318591	-23.1724121209572
