0	0
0.0001	-0.5962386131286621
0.0002	-1.2230488061904907
0.00030000000000000003	-1.879883885383606
0.0004	-2.5653774738311768
0.0005	-3.278670310974121
0.0006000000000000001	-4.018630504608154
0.0007	-4.784242630004883
0.0008	-5.575077533721924
0.0009000000000000001	-6.389884948730469
0.001	-7.227963447570801
0.0011	-8.087672233581543
0.0012000000000000001	-8.96741008758545
0.0013000000000000002	-9.866436004638672
0.0014	-10.783187866210938
0.0015	-11.717041969299316
0.0016	-12.666668891906738
0.0017000000000000001	-13.630508422851562
0.0018000000000000002	-14.607623100280762
0.0019	-15.596333503723145
0.002	-16.59566307067871
0.0021000000000000003	-17.60393524169922
0.0022	-18.61954689025879
0.0023	-19.64164161682129
0.0024000000000000002	-20.668848037719727
0.0025	-21.700313568115234
0.0026000000000000003	-22.734041213989258
0.0027	-23.768238067626953
0.0028	-24.80192756652832
0.0029000000000000002	-25.83331298828125
0.003	-26.861536026000977
0.0031000000000000003	-27.885231018066406
0.0032	-28.902990341186523
0.0033	-29.913917541503906
0.0034000000000000002	-30.916370391845703
0.0035	-31.909259796142578
0.0036000000000000003	-32.89094161987305
0.0037	-33.85985565185547
0.0038	-34.814910888671875
0.0039000000000000003	-35.75462341308594
0.004	-36.67820739746094
0.0041	-37.584102630615234
0.004200000000000001	-38.47079086303711
0.0043	-39.33740997314453
0.0044	-40.182594299316406
0.0045000000000000005	-41.00564193725586
0.0046	-41.805259704589844
0.0047	-42.5800895690918
0.0048000000000000004	-43.32938003540039
0.0049	-44.05204391479492
0.005	-44.747257232666016
0.0051	-45.413856506347656
0.005200000000000001	-46.050933837890625
0.0053	-46.65802764892578
0.0054	-47.23447036743164
0.0055000000000000005	-47.779991149902344
0.0056	-48.29337692260742
0.0057	-48.77326583862305
0.0058000000000000005	-49.21894836425781
0.0059	-49.62945556640625
0.006	-50.00462341308594
0.0061	-50.344303131103516
0.006200000000000001	-50.64798355102539
0.0063	-50.91531753540039
0.0064	-51.14594650268555
0.006500000000000001	-51.339637756347656
0.0066	-51.495967864990234
0.0067	-51.61477279663086
0.0068000000000000005	-51.69590377807617
0.006900000000000001	-51.73919677734375
0.007	-51.74477767944336
0.0071	-51.71263885498047
0.007200000000000001	-51.64266586303711
0.0073	-51.534820556640625
0.0074	-51.389339447021484
0.007500000000000001	-51.20656967163086
0.0076	-50.98701858520508
0.0077	-50.73088455200195
0.0078000000000000005	-50.438201904296875
0.0079	-50.10944747924805
0.008	-49.7448844909668
0.0081	-49.34514617919922
0.0082	-48.91081237792969
0.0083	-48.44204330444336
0.008400000000000001	-47.93934631347656
0.0085	-47.40306854248047
0.0086	-46.83442306518555
0.008700000000000001	-46.23477554321289
0.0088	-45.60491180419922
0.0089	-44.945838928222656
0.009000000000000001	-44.25771713256836
0.0091	-43.54156494140625
0.0092	-42.79846954345703
0.009300000000000001	-42.0289421081543
0.0094	-41.234580993652344
0.0095	-40.416011810302734
0.009600000000000001	-39.57452392578125
0.0097	-38.71164321899414
0.0098	-37.82798767089844
0.0099	-36.924888610839844
0.01	-36.00316619873047
0.010100000000000001	-35.06438064575195
0.0102	-34.11005401611328
0.0103	-33.14108657836914
0.010400000000000001	-32.1589241027832
0.0105	-31.164302825927734
0.0106	-30.158906936645508
0.010700000000000001	-29.1444149017334
0.0108	-28.12168312072754
0.0109	-27.092548370361328
0.011000000000000001	-26.057947158813477
0.0111	-25.019285202026367
0.0112	-23.978164672851562
0.011300000000000001	-22.935441970825195
0.0114	-21.892681121826172
0.0115	-20.850934982299805
0.011600000000000001	-19.812040328979492
0.0117	-18.777830123901367
0.0118	-17.749202728271484
0.0119	-16.727720260620117
0.012	-15.71432113647461
0.012100000000000001	-14.710603713989258
0.0122	-13.71828842163086
0.0123	-12.738349914550781
0.012400000000000001	-11.772233009338379
0.0125	-10.820601463317871
0.0126	-9.885056495666504
0.012700000000000001	-8.967276573181152
0.0128	-8.068120956420898
0.0129	-7.188878536224365
0.013000000000000001	-6.330212116241455
0.0131	-5.4937615394592285
0.0132	-4.6808552742004395
0.013300000000000001	-3.8920390605926514
0.0134	-3.128836154937744
0.0135	-2.39194917678833
0.013600000000000001	-1.6824321746826172
0.0137	-1.0014567375183105
0.013800000000000002	-0.34976446628570557
0.013900000000000001	0.2716684341430664
0.014	0.8624124526977539
0.014100000000000001	1.4213354587554932
0.0142	1.9474611282348633
0.0143	2.440399169921875
0.014400000000000001	2.8995249271392822
0.0145	3.324525833129883
0.0146	3.7146213054656982
0.014700000000000001	4.069303512573242
0.0148	4.388377666473389
0.0149	4.671140193939209
0.015000000000000001	4.9172797203063965
0.0151	5.126482963562012
0.0152	5.298516750335693
0.015300000000000001	5.433184623718262
0.0154	5.530409336090088
0.0155	5.589995384216309
0.015600000000000001	5.611708641052246
0.015700000000000002	5.595822334289551
0.0158	5.54229736328125
0.0159	5.451172828674316
0.016	5.32233190536499
0.0161	5.155969142913818
0.0162	4.9524760246276855
0.016300000000000002	4.71189022064209
0.0164	4.434603214263916
0.0165	4.120927333831787
0.0166	3.7715256214141846
0.0167	3.3869454860687256
0.016800000000000002	2.9674205780029297
0.016900000000000002	2.513810157775879
0.017	2.026582956314087
0.0171	1.5065194368362427
0.0172	0.9544007182121277
0.0173	0.370734304189682
0.017400000000000002	-0.24354270100593567
0.0175	-0.8881570100784302
0.0176	-1.5619373321533203
0.0177	-2.2636733055114746
0.0178	-2.9927010536193848
0.0179	-3.74792742729187
0.018000000000000002	-4.528883934020996
0.0181	-5.334165096282959
0.0182	-6.1624040603637695
